id,Exited
211173,0.1327
211174,0.1449
211175,0.0323
211176,0.0083
211177,0.0768
211178,0.6772
211179,0.2736
211180,0.0531
211181,0.1154
211182,0.0374
211183,0.1619
211184,0.1118
211185,0.1736
211186,0.0476
211187,0.0185
211188,0.0529
211189,0.2494
211190,0.2732
211191,0.767
211192,0.0424
211193,0.4426
211194,0.0208
211195,0.479
211196,0.8589
211197,0.8069
211198,0.7193
211199,0.4796
211200,0.0514
211201,0.2562
211202,0.2358
211203,0.0211
211204,0.1992
211205,0.0543
211206,0.1662
211207,0.142
211208,0.0924
211209,0.0404
211210,0.1693
211211,0.2659
211212,0.1998
211213,0.1359
211214,0.2614
211215,0.529
211216,0.2859
211217,0.5082
211218,0.1626
211219,0.2736
211220,0.2335
211221,0.2156
211222,0.0323
211223,0.4153
211224,0.0613
211225,0.0316
211226,0.0505
211227,0.1181
211228,0.5553
211229,0.0341
211230,0.305
211231,0.2755
211232,0.2039
211233,0.3303
211234,0.4659
211235,0.1219
211236,0.0846
211237,0.3577
211238,0.0198
211239,0.2512
211240,0.0172
211241,0.1523
211242,0.0238
211243,0.1516
211244,0.3834
211245,0.138
211246,0.3395
211247,0.2217
211248,0.071
211249,0.071
211250,0.1151
211251,0.0716
211252,0.1189
211253,0.0866
211254,0.0734
211255,0.3485
211256,0.2306
211257,0.0237
211258,0.5929
211259,0.029
211260,0.1306
211261,0.1822
211262,0.1246
211263,0.0879
211264,0.0357
211265,0.0429
211266,0.1739
211267,0.0604
211268,0.5298
211269,0.0857
211270,0.0405
211271,0.4087
211272,0.0489
211273,0.1272
211274,0.0409
211275,0.0399
211276,0.4982
211277,0.0399
211278,0.8051
211279,0.2185
211280,0.1144
211281,0.0069
211282,0.0477
211283,0.0527
211284,0.0363
211285,0.2634
211286,0.0897
211287,0.0719
211288,0.3156
211289,0.3508
211290,0.3331
211291,0.0711
211292,0.0986
211293,0.4502
211294,0.133
211295,0.0547
211296,0.1516
211297,0.151
211298,0.0693
211299,0.1926
211300,0.2504
211301,0.0161
211302,0.062
211303,0.9169
211304,0.1189
211305,0.2616
211306,0.0523
211307,0.1787
211308,0.5457
211309,0.2295
211310,0.0934
211311,0.2391
211312,0.0629
211313,0.571
211314,0.056
211315,0.4249
211316,0.0933
211317,0.0686
211318,0.2086
211319,0.128
211320,0.1962
211321,0.7522
211322,0.4058
211323,0.7893
211324,0.0508
211325,0.2065
211326,0.4014
211327,0.0826
211328,0.0598
211329,0.0337
211330,0.0493
211331,0.0183
211332,0.1422
211333,0.1526
211334,0.5222
211335,0.1659
211336,0.3465
211337,0.0392
211338,0.0493
211339,0.0312
211340,0.8271
211341,0.2779
211342,0.5496
211343,0.5932
211344,0.1714
211345,0.1729
211346,0.0341
211347,0.0522
211348,0.0274
211349,0.0545
211350,0.121
211351,0.1506
211352,0.2784
211353,0.8352
211354,0.2833
211355,0.2943
211356,0.0834
211357,0.0642
211358,0.0613
211359,0.1986
211360,0.0661
211361,0.029
211362,0.0941
211363,0.1098
211364,0.1649
211365,0.0129
211366,0.0831
211367,0.0779
211368,0.086
211369,0.1671
211370,0.1065
211371,0.0633
211372,0.3086
211373,0.0149
211374,0.6688
211375,0.1736
211376,0.2581
211377,0.6646
211378,0.1435
211379,0.0343
211380,0.2748
211381,0.3344
211382,0.1067
211383,0.0579
211384,0.0473
211385,0.7014
211386,0.3075
211387,0.0217
211388,0.0696
211389,0.0132
211390,0.1953
211391,0.1228
211392,0.4313
211393,0.7348
211394,0.119
211395,0.0935
211396,0.5393
211397,0.0452
211398,0.0242
211399,0.1958
211400,0.0403
211401,0.1681
211402,0.0338
211403,0.5646
211404,0.6429
211405,0.1319
211406,0.1179
211407,0.2085
211408,0.0646
211409,0.0542
211410,0.6292
211411,0.0843
211412,0.1908
211413,0.0632
211414,0.1215
211415,0.5048
211416,0.1946
211417,0.0302
211418,0.5587
211419,0.1446
211420,0.4117
211421,0.1297
211422,0.1092
211423,0.2004
211424,0.3985
211425,0.1253
211426,0.0753
211427,0.1515
211428,0.1573
211429,0.2089
211430,0.0785
211431,0.0385
211432,0.927
211433,0.1263
211434,0.8116
211435,0.2794
211436,0.0988
211437,0.7921
211438,0.2198
211439,0.3083
211440,0.3227
211441,0.0359
211442,0.526
211443,0.109
211444,0.095
211445,0.1077
211446,0.117
211447,0.2263
211448,0.624
211449,0.0743
211450,0.0739
211451,0.5102
211452,0.5512
211453,0.8448
211454,0.1654
211455,0.1321
211456,0.4057
211457,0.0364
211458,0.099
211459,0.0354
211460,0.0399
211461,0.2919
211462,0.3176
211463,0.2763
211464,0.0761
211465,0.2
211466,0.0415
211467,0.0265
211468,0.3808
211469,0.1412
211470,0.8354
211471,0.2503
211472,0.2328
211473,0.2306
211474,0.3984
211475,0.3093
211476,0.2608
211477,0.0527
211478,0.1425
211479,0.7903
211480,0.4855
211481,0.2926
211482,0.2987
211483,0.0924
211484,0.0228
211485,0.092
211486,0.2087
211487,0.5478
211488,0.7841
211489,0.2293
211490,0.0201
211491,0.6885
211492,0.0869
211493,0.0415
211494,0.8586
211495,0.0523
211496,0.0131
211497,0.0848
211498,0.3835
211499,0.0388
211500,0.1398
211501,0.3822
211502,0.2799
211503,0.2955
211504,0.5153
211505,0.8873
211506,0.3029
211507,0.1428
211508,0.0833
211509,0.1535
211510,0.021
211511,0.1806
211512,0.1914
211513,0.5363
211514,0.2779
211515,0.305
211516,0.0718
211517,0.2958
211518,0.7968
211519,0.1279
211520,0.2172
211521,0.1264
211522,0.0796
211523,0.2101
211524,0.7943
211525,0.5451
211526,0.136
211527,0.129
211528,0.1414
211529,0.3006
211530,0.0782
211531,0.0867
211532,0.0155
211533,0.4477
211534,0.0219
211535,0.5614
211536,0.0393
211537,0.608
211538,0.117
211539,0.6484
211540,0.1523
211541,0.076
211542,0.0807
211543,0.0201
211544,0.0647
211545,0.0567
211546,0.1212
211547,0.0588
211548,0.1751
211549,0.0969
211550,0.0313
211551,0.094
211552,0.4753
211553,0.1625
211554,0.1307
211555,0.1785
211556,0.3725
211557,0.0802
211558,0.0384
211559,0.0514
211560,0.2415
211561,0.4426
211562,0.1398
211563,0.1377
211564,0.1962
211565,0.0224
211566,0.3116
211567,0.0263
211568,0.358
211569,0.1577
211570,0.0312
211571,0.0608
211572,0.0287
211573,0.0253
211574,0.2149
211575,0.5321
211576,0.2274
211577,0.0775
211578,0.0744
211579,0.0217
211580,0.0491
211581,0.1139
211582,0.2865
211583,0.2649
211584,0.1625
211585,0.0436
211586,0.049
211587,0.7988
211588,0.1562
211589,0.0877
211590,0.0661
211591,0.2296
211592,0.197
211593,0.0192
211594,0.6489
211595,0.0358
211596,0.8547
211597,0.4769
211598,0.1079
211599,0.1075
211600,0.1949
211601,0.0155
211602,0.5375
211603,0.1368
211604,0.1398
211605,0.3303
211606,0.1024
211607,0.4588
211608,0.0524
211609,0.0139
211610,0.0155
211611,0.5143
211612,0.7995
211613,0.1564
211614,0.1816
211615,0.0323
211616,0.3649
211617,0.0713
211618,0.0704
211619,0.4191
211620,0.0209
211621,0.1458
211622,0.4283
211623,0.2344
211624,0.2398
211625,0.2015
211626,0.0388
211627,0.0263
211628,0.581
211629,0.1079
211630,0.0485
211631,0.0752
211632,0.3614
211633,0.1461
211634,0.0998
211635,0.5064
211636,0.147
211637,0.6557
211638,0.0464
211639,0.1107
211640,0.2251
211641,0.2347
211642,0.0198
211643,0.1868
211644,0.1017
211645,0.7212
211646,0.368
211647,0.0271
211648,0.0398
211649,0.1889
211650,0.0868
211651,0.0583
211652,0.1632
211653,0.0231
211654,0.2504
211655,0.314
211656,0.2891
211657,0.4621
211658,0.3025
211659,0.0173
211660,0.0506
211661,0.2363
211662,0.4856
211663,0.0682
211664,0.0365
211665,0.181
211666,0.0524
211667,0.102
211668,0.0836
211669,0.1914
211670,0.1145
211671,0.4814
211672,0.216
211673,0.0512
211674,0.5244
211675,0.1026
211676,0.0481
211677,0.5087
211678,0.0996
211679,0.0846
211680,0.3657
211681,0.0497
211682,0.0089
211683,0.7591
211684,0.2305
211685,0.2608
211686,0.6488
211687,0.5393
211688,0.1686
211689,0.0614
211690,0.0303
211691,0.5818
211692,0.2087
211693,0.0398
211694,0.022
211695,0.2324
211696,0.1767
211697,0.0614
211698,0.3607
211699,0.1194
211700,0.0618
211701,0.026
211702,0.0354
211703,0.2524
211704,0.0787
211705,0.1004
211706,0.167
211707,0.3943
211708,0.1632
211709,0.0963
211710,0.0904
211711,0.2307
211712,0.0273
211713,0.0996
211714,0.1167
211715,0.928
211716,0.1024
211717,0.1071
211718,0.0964
211719,0.5359
211720,0.0986
211721,0.1229
211722,0.1386
211723,0.7365
211724,0.0394
211725,0.0875
211726,0.5142
211727,0.2313
211728,0.3
211729,0.0188
211730,0.5141
211731,0.0529
211732,0.2301
211733,0.038
211734,0.1155
211735,0.1979
211736,0.0962
211737,0.0526
211738,0.0658
211739,0.0481
211740,0.2295
211741,0.1213
211742,0.1093
211743,0.0876
211744,0.0411
211745,0.0692
211746,0.1073
211747,0.435
211748,0.0792
211749,0.149
211750,0.3425
211751,0.2908
211752,0.045
211753,0.0253
211754,0.1219
211755,0.2249
211756,0.0764
211757,0.0605
211758,0.0207
211759,0.3649
211760,0.0435
211761,0.0621
211762,0.1171
211763,0.7875
211764,0.1719
211765,0.4121
211766,0.0577
211767,0.0858
211768,0.5856
211769,0.2212
211770,0.1236
211771,0.1729
211772,0.0415
211773,0.6428
211774,0.532
211775,0.5379
211776,0.0829
211777,0.0227
211778,0.3847
211779,0.0691
211780,0.609
211781,0.0614
211782,0.5605
211783,0.4366
211784,0.1496
211785,0.138
211786,0.7633
211787,0.2831
211788,0.537
211789,0.1309
211790,0.0318
211791,0.0299
211792,0.0286
211793,0.0723
211794,0.0662
211795,0.3099
211796,0.1432
211797,0.5719
211798,0.0592
211799,0.2674
211800,0.0605
211801,0.3674
211802,0.1302
211803,0.454
211804,0.0424
211805,0.2825
211806,0.082
211807,0.7561
211808,0.2584
211809,0.0741
211810,0.1352
211811,0.1076
211812,0.1685
211813,0.0155
211814,0.0331
211815,0.0938
211816,0.435
211817,0.5839
211818,0.2549
211819,0.0567
211820,0.0305
211821,0.1795
211822,0.0492
211823,0.0519
211824,0.276
211825,0.1322
211826,0.2319
211827,0.2587
211828,0.3096
211829,0.153
211830,0.7469
211831,0.0348
211832,0.0454
211833,0.0245
211834,0.0759
211835,0.4219
211836,0.1661
211837,0.5692
211838,0.2115
211839,0.0575
211840,0.0228
211841,0.022
211842,0.2076
211843,0.1463
211844,0.038
211845,0.1482
211846,0.0852
211847,0.1443
211848,0.2875
211849,0.0337
211850,0.0755
211851,0.1496
211852,0.054
211853,0.0512
211854,0.1032
211855,0.2945
211856,0.2372
211857,0.08
211858,0.0399
211859,0.0352
211860,0.0579
211861,0.009
211862,0.2612
211863,0.7291
211864,0.0776
211865,0.2407
211866,0.2216
211867,0.0935
211868,0.0667
211869,0.0168
211870,0.3574
211871,0.2734
211872,0.196
211873,0.1091
211874,0.0669
211875,0.1912
211876,0.4502
211877,0.1334
211878,0.1908
211879,0.0903
211880,0.0622
211881,0.0468
211882,0.2061
211883,0.0729
211884,0.0629
211885,0.0847
211886,0.0515
211887,0.0917
211888,0.0358
211889,0.1059
211890,0.0341
211891,0.2504
211892,0.1803
211893,0.0294
211894,0.7616
211895,0.0681
211896,0.0964
211897,0.112
211898,0.2125
211899,0.2828
211900,0.4271
211901,0.0759
211902,0.0382
211903,0.0299
211904,0.0798
211905,0.0335
211906,0.3219
211907,0.0108
211908,0.121
211909,0.0646
211910,0.0584
211911,0.4244
211912,0.2616
211913,0.2057
211914,0.6577
211915,0.5641
211916,0.4752
211917,0.4271
211918,0.1717
211919,0.0922
211920,0.2609
211921,0.7613
211922,0.0878
211923,0.0445
211924,0.0753
211925,0.1101
211926,0.1109
211927,0.044
211928,0.0633
211929,0.1326
211930,0.0755
211931,0.1219
211932,0.4905
211933,0.1773
211934,0.0317
211935,0.4026
211936,0.4033
211937,0.2345
211938,0.196
211939,0.1292
211940,0.3697
211941,0.5901
211942,0.0422
211943,0.0174
211944,0.2414
211945,0.1414
211946,0.1564
211947,0.0688
211948,0.7922
211949,0.0776
211950,0.929
211951,0.1266
211952,0.235
211953,0.0299
211954,0.0783
211955,0.3178
211956,0.1626
211957,0.8518
211958,0.0248
211959,0.654
211960,0.0552
211961,0.1413
211962,0.0234
211963,0.8716
211964,0.7001
211965,0.3485
211966,0.0811
211967,0.1973
211968,0.1344
211969,0.1099
211970,0.0213
211971,0.0268
211972,0.1833
211973,0.1399
211974,0.0333
211975,0.0509
211976,0.3327
211977,0.4856
211978,0.0375
211979,0.1946
211980,0.2641
211981,0.1908
211982,0.273
211983,0.6191
211984,0.2722
211985,0.0257
211986,0.0852
211987,0.3201
211988,0.0807
211989,0.5752
211990,0.376
211991,0.3827
211992,0.4207
211993,0.1024
211994,0.1125
211995,0.0481
211996,0.6766
211997,0.066
211998,0.0352
211999,0.1142
212000,0.1298
212001,0.5546
212002,0.033
212003,0.1834
212004,0.1506
212005,0.1507
212006,0.3613
212007,0.1049
212008,0.2076
212009,0.1197
212010,0.2792
212011,0.5958
212012,0.0775
212013,0.0174
212014,0.3148
212015,0.1267
212016,0.1084
212017,0.0195
212018,0.3037
212019,0.1436
212020,0.532
212021,0.8839
212022,0.0494
212023,0.1991
212024,0.1104
212025,0.086
212026,0.0588
212027,0.1488
212028,0.0918
212029,0.066
212030,0.1602
212031,0.1475
212032,0.2516
212033,0.2434
212034,0.4421
212035,0.204
212036,0.0363
212037,0.0296
212038,0.1661
212039,0.0828
212040,0.159
212041,0.0234
212042,0.5646
212043,0.0204
212044,0.8765
212045,0.3445
212046,0.4556
212047,0.6599
212048,0.1763
212049,0.0274
212050,0.0369
212051,0.0221
212052,0.8021
212053,0.1463
212054,0.1438
212055,0.4091
212056,0.041
212057,0.069
212058,0.228
212059,0.1686
212060,0.4439
212061,0.2351
212062,0.7505
212063,0.0579
212064,0.1417
212065,0.8578
212066,0.1233
212067,0.0584
212068,0.1562
212069,0.1458
212070,0.0289
212071,0.1412
212072,0.0165
212073,0.5721
212074,0.0359
212075,0.0402
212076,0.0667
212077,0.1289
212078,0.9192
212079,0.1822
212080,0.03
212081,0.1818
212082,0.0984
212083,0.2855
212084,0.0715
212085,0.4678
212086,0.0439
212087,0.011
212088,0.2716
212089,0.0299
212090,0.0139
212091,0.1113
212092,0.1197
212093,0.4786
212094,0.2841
212095,0.8209
212096,0.3206
212097,0.0609
212098,0.0475
212099,0.1326
212100,0.0699
212101,0.3294
212102,0.6252
212103,0.1772
212104,0.159
212105,0.0733
212106,0.0779
212107,0.0718
212108,0.0715
212109,0.1936
212110,0.0354
212111,0.2437
212112,0.4175
212113,0.1954
212114,0.3158
212115,0.5748
212116,0.3827
212117,0.2268
212118,0.0359
212119,0.0221
212120,0.0207
212121,0.2407
212122,0.8499
212123,0.1794
212124,0.2607
212125,0.4013
212126,0.2331
212127,0.1488
212128,0.0772
212129,0.2492
212130,0.066
212131,0.1131
212132,0.0153
212133,0.7496
212134,0.1474
212135,0.1044
212136,0.0377
212137,0.6288
212138,0.2213
212139,0.2659
212140,0.1231
212141,0.3797
212142,0.8275
212143,0.299
212144,0.0155
212145,0.2524
212146,0.1826
212147,0.2896
212148,0.1977
212149,0.0741
212150,0.1629
212151,0.0489
212152,0.0273
212153,0.0551
212154,0.0919
212155,0.1806
212156,0.08
212157,0.0291
212158,0.0667
212159,0.1135
212160,0.4513
212161,0.5592
212162,0.5375
212163,0.1094
212164,0.3303
212165,0.0365
212166,0.0381
212167,0.0612
212168,0.1864
212169,0.3071
212170,0.0375
212171,0.092
212172,0.0431
212173,0.1136
212174,0.3003
212175,0.4249
212176,0.1641
212177,0.6558
212178,0.1932
212179,0.1855
212180,0.2239
212181,0.3623
212182,0.3229
212183,0.0793
212184,0.0991
212185,0.4286
212186,0.1383
212187,0.4713
212188,0.0234
212189,0.1254
212190,0.2198
212191,0.0642
212192,0.0194
212193,0.052
212194,0.129
212195,0.4534
212196,0.0456
212197,0.1112
212198,0.0185
212199,0.8468
212200,0.3917
212201,0.0477
212202,0.4254
212203,0.01
212204,0.0257
212205,0.0554
212206,0.3735
212207,0.0185
212208,0.5021
212209,0.0703
212210,0.2231
212211,0.0135
212212,0.2913
212213,0.05
212214,0.0587
212215,0.1632
212216,0.2414
212217,0.1613
212218,0.4572
212219,0.0542
212220,0.7616
212221,0.0585
212222,0.0493
212223,0.1854
212224,0.0967
212225,0.7333
212226,0.0194
212227,0.0682
212228,0.1211
212229,0.3649
212230,0.2435
212231,0.0559
212232,0.6373
212233,0.6392
212234,0.0261
212235,0.1208
212236,0.1286
212237,0.0542
212238,0.049
212239,0.1291
212240,0.1307
212241,0.2119
212242,0.4774
212243,0.4507
212244,0.1284
212245,0.0447
212246,0.138
212247,0.5101
212248,0.3362
212249,0.5826
212250,0.1599
212251,0.0633
212252,0.2454
212253,0.1739
212254,0.0437
212255,0.193
212256,0.1322
212257,0.4287
212258,0.224
212259,0.241
212260,0.4005
212261,0.7028
212262,0.0609
212263,0.0976
212264,0.6342
212265,0.0765
212266,0.5096
212267,0.1264
212268,0.0779
212269,0.0248
212270,0.1255
212271,0.2467
212272,0.3219
212273,0.1322
212274,0.1215
212275,0.3434
212276,0.0543
212277,0.0146
212278,0.081
212279,0.1469
212280,0.068
212281,0.1063
212282,0.0679
212283,0.2927
212284,0.2124
212285,0.1209
212286,0.4196
212287,0.0529
212288,0.6537
212289,0.0622
212290,0.0469
212291,0.7644
212292,0.1215
212293,0.0236
212294,0.0276
212295,0.6933
212296,0.022
212297,0.0187
212298,0.4338
212299,0.021
212300,0.0418
212301,0.016
212302,0.2351
212303,0.8136
212304,0.0907
212305,0.209
212306,0.0872
212307,0.1431
212308,0.0651
212309,0.129
212310,0.0174
212311,0.1735
212312,0.0508
212313,0.1891
212314,0.711
212315,0.0364
212316,0.2732
212317,0.1067
212318,0.0445
212319,0.0994
212320,0.0393
212321,0.1198
212322,0.3431
212323,0.213
212324,0.1212
212325,0.0318
212326,0.0641
212327,0.6419
212328,0.4169
212329,0.0682
212330,0.621
212331,0.101
212332,0.4089
212333,0.093
212334,0.6449
212335,0.4785
212336,0.075
212337,0.2238
212338,0.023
212339,0.0754
212340,0.8985
212341,0.5287
212342,0.0304
212343,0.0963
212344,0.0384
212345,0.2821
212346,0.2322
212347,0.0253
212348,0.1658
212349,0.1153
212350,0.2847
212351,0.0231
212352,0.0261
212353,0.0507
212354,0.0983
212355,0.0175
212356,0.111
212357,0.1494
212358,0.1231
212359,0.1746
212360,0.3934
212361,0.2231
212362,0.3203
212363,0.0286
212364,0.0716
212365,0.3409
212366,0.0665
212367,0.0584
212368,0.1626
212369,0.02
212370,0.0333
212371,0.2854
212372,0.4766
212373,0.3664
212374,0.0474
212375,0.1011
212376,0.0482
212377,0.0884
212378,0.179
212379,0.0812
212380,0.3484
212381,0.0744
212382,0.5608
212383,0.3745
212384,0.1135
212385,0.7486
212386,0.1881
212387,0.2244
212388,0.0451
212389,0.0399
212390,0.4286
212391,0.0795
212392,0.1273
212393,0.4426
212394,0.0336
212395,0.1201
212396,0.0751
212397,0.5118
212398,0.1352
212399,0.0578
212400,0.1426
212401,0.6101
212402,0.0873
212403,0.5779
212404,0.5042
212405,0.4688
212406,0.1433
212407,0.1055
212408,0.1148
212409,0.0387
212410,0.0699
212411,0.0672
212412,0.3389
212413,0.2261
212414,0.1397
212415,0.2623
212416,0.1547
212417,0.0956
212418,0.2196
212419,0.2303
212420,0.0794
212421,0.3023
212422,0.1527
212423,0.0362
212424,0.8366
212425,0.1643
212426,0.0533
212427,0.427
212428,0.2668
212429,0.2833
212430,0.0597
212431,0.0275
212432,0.0664
212433,0.0412
212434,0.0368
212435,0.0947
212436,0.0186
212437,0.13
212438,0.0937
212439,0.0125
212440,0.0201
212441,0.3279
212442,0.2108
212443,0.009
212444,0.0534
212445,0.5298
212446,0.1304
212447,0.0135
212448,0.3055
212449,0.6449
212450,0.0257
212451,0.2331
212452,0.301
212453,0.0396
212454,0.119
212455,0.0514
212456,0.1988
212457,0.0396
212458,0.1213
212459,0.1953
212460,0.2845
212461,0.3488
212462,0.0219
212463,0.5146
212464,0.5235
212465,0.0435
212466,0.0443
212467,0.0427
212468,0.2212
212469,0.1314
212470,0.0973
212471,0.0133
212472,0.1385
212473,0.0844
212474,0.5052
212475,0.3078
212476,0.1116
212477,0.0248
212478,0.165
212479,0.2524
212480,0.0924
212481,0.114
212482,0.0265
212483,0.0781
212484,0.2069
212485,0.5641
212486,0.1414
212487,0.0379
212488,0.4971
212489,0.0341
212490,0.2006
212491,0.0937
212492,0.3822
212493,0.3282
212494,0.0804
212495,0.0635
212496,0.2274
212497,0.0998
212498,0.4313
212499,0.0558
212500,0.026
212501,0.707
212502,0.1677
212503,0.2039
212504,0.0776
212505,0.0781
212506,0.5533
212507,0.4426
212508,0.3932
212509,0.0969
212510,0.095
212511,0.0306
212512,0.1878
212513,0.7971
212514,0.0136
212515,0.3535
212516,0.1133
212517,0.124
212518,0.0866
212519,0.4162
212520,0.1588
212521,0.1812
212522,0.7274
212523,0.8448
212524,0.0962
212525,0.4362
212526,0.0619
212527,0.0354
212528,0.5663
212529,0.5688
212530,0.2003
212531,0.0403
212532,0.0538
212533,0.4459
212534,0.7084
212535,0.5742
212536,0.4589
212537,0.1107
212538,0.0605
212539,0.4459
212540,0.4922
212541,0.0203
212542,0.7679
212543,0.1714
212544,0.0576
212545,0.2273
212546,0.1079
212547,0.2311
212548,0.086
212549,0.0971
212550,0.6871
212551,0.0274
212552,0.054
212553,0.0378
212554,0.1399
212555,0.5183
212556,0.038
212557,0.0129
212558,0.0622
212559,0.0668
212560,0.0513
212561,0.1816
212562,0.6342
212563,0.0482
212564,0.0407
212565,0.1944
212566,0.0484
212567,0.0852
212568,0.4357
212569,0.1041
212570,0.0241
212571,0.3517
212572,0.0926
212573,0.1487
212574,0.6983
212575,0.0357
212576,0.1454
212577,0.2488
212578,0.1548
212579,0.2093
212580,0.2985
212581,0.0976
212582,0.0758
212583,0.1441
212584,0.2988
212585,0.0586
212586,0.0612
212587,0.0923
212588,0.2203
212589,0.026
212590,0.1375
212591,0.0266
212592,0.1043
212593,0.1109
212594,0.1053
212595,0.045
212596,0.0767
212597,0.0265
212598,0.2419
212599,0.0991
212600,0.1377
212601,0.2592
212602,0.1644
212603,0.1196
212604,0.1773
212605,0.3973
212606,0.2874
212607,0.0605
212608,0.2736
212609,0.1749
212610,0.0977
212611,0.2861
212612,0.0815
212613,0.0706
212614,0.0451
212615,0.1389
212616,0.0264
212617,0.0553
212618,0.0442
212619,0.3901
212620,0.4556
212621,0.0555
212622,0.1152
212623,0.2456
212624,0.0477
212625,0.0954
212626,0.1601
212627,0.3574
212628,0.1584
212629,0.0682
212630,0.1427
212631,0.2477
212632,0.88
212633,0.1061
212634,0.4309
212635,0.252
212636,0.0568
212637,0.1641
212638,0.0325
212639,0.1711
212640,0.4813
212641,0.2026
212642,0.4945
212643,0.0359
212644,0.2127
212645,0.0863
212646,0.1239
212647,0.181
212648,0.121
212649,0.0692
212650,0.0273
212651,0.1864
212652,0.3433
212653,0.545
212654,0.1761
212655,0.8927
212656,0.0656
212657,0.0249
212658,0.1524
212659,0.1274
212660,0.1373
212661,0.7242
212662,0.5255
212663,0.0908
212664,0.0496
212665,0.0592
212666,0.7456
212667,0.4817
212668,0.1001
212669,0.0409
212670,0.4266
212671,0.1474
212672,0.0173
212673,0.1772
212674,0.0594
212675,0.0845
212676,0.034
212677,0.571
212678,0.0614
212679,0.052
212680,0.2459
212681,0.0668
212682,0.4282
212683,0.85
212684,0.072
212685,0.7512
212686,0.1686
212687,0.0548
212688,0.1107
212689,0.1035
212690,0.0338
212691,0.179
212692,0.4512
212693,0.9383
212694,0.4552
212695,0.7501
212696,0.0418
212697,0.1798
212698,0.5603
212699,0.5838
212700,0.0629
212701,0.0393
212702,0.3292
212703,0.6488
212704,0.191
212705,0.0125
212706,0.0602
212707,0.4867
212708,0.4485
212709,0.05
212710,0.0474
212711,0.2467
212712,0.2013
212713,0.1011
212714,0.0687
212715,0.4341
212716,0.7382
212717,0.0354
212718,0.206
212719,0.1317
212720,0.0379
212721,0.2239
212722,0.1717
212723,0.1538
212724,0.0317
212725,0.3
212726,0.0821
212727,0.1303
212728,0.6608
212729,0.0403
212730,0.02
212731,0.0417
212732,0.3931
212733,0.0515
212734,0.2406
212735,0.0915
212736,0.0308
212737,0.0612
212738,0.3248
212739,0.0811
212740,0.0569
212741,0.4573
212742,0.5986
212743,0.3968
212744,0.1208
212745,0.0226
212746,0.2847
212747,0.0643
212748,0.2981
212749,0.7741
212750,0.0196
212751,0.0877
212752,0.1914
212753,0.072
212754,0.3394
212755,0.0696
212756,0.1099
212757,0.5086
212758,0.1222
212759,0.0242
212760,0.1244
212761,0.2798
212762,0.0855
212763,0.1255
212764,0.3799
212765,0.656
212766,0.4575
212767,0.0428
212768,0.0453
212769,0.0138
212770,0.0963
212771,0.2988
212772,0.1933
212773,0.0504
212774,0.0446
212775,0.3796
212776,0.5181
212777,0.5985
212778,0.1073
212779,0.2001
212780,0.0241
212781,0.0338
212782,0.5644
212783,0.0347
212784,0.0431
212785,0.0238
212786,0.2051
212787,0.0126
212788,0.1106
212789,0.4432
212790,0.1878
212791,0.039
212792,0.0204
212793,0.3295
212794,0.5646
212795,0.2873
212796,0.0742
212797,0.0185
212798,0.4063
212799,0.0967
212800,0.1544
212801,0.0513
212802,0.1504
212803,0.0207
212804,0.0427
212805,0.0434
212806,0.5353
212807,0.2001
212808,0.2426
212809,0.6205
212810,0.5932
212811,0.1704
212812,0.2438
212813,0.1509
212814,0.1319
212815,0.3863
212816,0.777
212817,0.0379
212818,0.1829
212819,0.2719
212820,0.5458
212821,0.0343
212822,0.281
212823,0.5558
212824,0.2414
212825,0.0689
212826,0.1041
212827,0.0755
212828,0.4862
212829,0.8432
212830,0.5592
212831,0.5551
212832,0.2156
212833,0.2347
212834,0.2509
212835,0.2001
212836,0.029
212837,0.1011
212838,0.0246
212839,0.0922
212840,0.0353
212841,0.1435
212842,0.1404
212843,0.0578
212844,0.7674
212845,0.3652
212846,0.1742
212847,0.3292
212848,0.0661
212849,0.401
212850,0.2246
212851,0.2677
212852,0.0946
212853,0.1156
212854,0.045
212855,0.1355
212856,0.3646
212857,0.0935
212858,0.1326
212859,0.0152
212860,0.0692
212861,0.3024
212862,0.4842
212863,0.253
212864,0.2443
212865,0.0744
212866,0.0605
212867,0.0657
212868,0.1502
212869,0.1039
212870,0.0204
212871,0.0549
212872,0.1362
212873,0.0332
212874,0.1527
212875,0.0273
212876,0.0957
212877,0.6235
212878,0.126
212879,0.0439
212880,0.0593
212881,0.0657
212882,0.4823
212883,0.3282
212884,0.0477
212885,0.3203
212886,0.0269
212887,0.2794
212888,0.3568
212889,0.0615
212890,0.1025
212891,0.056
212892,0.0224
212893,0.2361
212894,0.403
212895,0.5532
212896,0.0211
212897,0.4817
212898,0.5596
212899,0.6259
212900,0.3364
212901,0.4556
212902,0.0614
212903,0.6839
212904,0.2055
212905,0.7785
212906,0.1362
212907,0.1977
212908,0.1998
212909,0.1676
212910,0.157
212911,0.3536
212912,0.125
212913,0.0753
212914,0.0716
212915,0.0189
212916,0.0858
212917,0.609
212918,0.1048
212919,0.1396
212920,0.0496
212921,0.2624
212922,0.1069
212923,0.0897
212924,0.4223
212925,0.4744
212926,0.1071
212927,0.0176
212928,0.4697
212929,0.5561
212930,0.1094
212931,0.0265
212932,0.2028
212933,0.0783
212934,0.4111
212935,0.0467
212936,0.6378
212937,0.062
212938,0.0687
212939,0.7674
212940,0.0391
212941,0.2907
212942,0.0551
